"COU","Country","INCOMEAW","Income as a percentage of the average wage","AVGRATES","Average tax rates and wedges","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,8.51613,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,8.591842,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,8.588026,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,8.784307,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,8.930593,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,9.042525,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,8.960521,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,8.966545,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,8.952023,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,8.91503,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,8.842659,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,8.896429,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,8.950509,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,8.967664,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,8.990651,,
"ISR","Israel","133","133","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,9.024849,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,8.760667,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,8.76977,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,8.761781,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,8.889493,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,8.955898,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,8.952859,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,9.438999,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,9.555502,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,9.644646,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,9.579337,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,9.584134,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,9.572569,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,9.543107,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,9.485471,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,9.528294,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,9.571364,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,9.585025,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,9.603333,,
"ISR","Israel","167","167","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,9.630568,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","67","67","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","100","100","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","133","133","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2000","2000","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2001","2001","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2002","2002","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2003","2003","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2004","2004","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2005","2005","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2006","2006","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2007","2007","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2008","2008","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2009","2009","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2010","2010","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2011","2011","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2012","2012","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2013","2013","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2014","2014","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2015","2015","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2016","2016","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2017","2017","PC","Percentage","0","Units",,,22.1,,
"SVN","Slovenia","167","167","EMPLOYEE_SSC","Employee SSC","2018","2018","PC","Percentage","0","Units",,,22.1,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2000","2000","PC","Percentage","0","Units",,,21.131519,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2001","2001","PC","Percentage","0","Units",,,18.91905,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2002","2002","PC","Percentage","0","Units",,,19.570986,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2003","2003","PC","Percentage","0","Units",,,20.218447,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2004","2004","PC","Percentage","0","Units",,,20.133299,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2005","2005","PC","Percentage","0","Units",,,20.632092,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2006","2006","PC","Percentage","0","Units",,,20.273812,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2007","2007","PC","Percentage","0","Units",,,19.168842,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2008","2008","PC","Percentage","0","Units",,,17.31375,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2009","2009","PC","Percentage","0","Units",,,15.770389,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2010","2010","PC","Percentage","0","Units",,,16.039124,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2011","2011","PC","Percentage","0","Units",,,15.963333,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2012","2012","PC","Percentage","0","Units",,,17.059182,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2013","2013","PC","Percentage","0","Units",,,17.312263,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2014","2014","PC","Percentage","0","Units",,,17.732549,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2015","2015","PC","Percentage","0","Units",,,18.521116,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2016","2016","PC","Percentage","0","Units",,,18.802137,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2017","2017","PC","Percentage","0","Units",,,19.069795,,
"AUS","Australia","67","67","COMB_GOV","Combined central and sub-central government","2018","2018","PC","Percentage","0","Units",,,19.551769,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2000","2000","PC","Percentage","0","Units",,,26.596612,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2001","2001","PC","Percentage","0","Units",,,23.070763,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2002","2002","PC","Percentage","0","Units",,,23.507561,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2003","2003","PC","Percentage","0","Units",,,23.94136,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2004","2004","PC","Percentage","0","Units",,,23.88431,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2005","2005","PC","Percentage","0","Units",,,24.218502,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2006","2006","PC","Percentage","0","Units",,,23.978454,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2007","2007","PC","Percentage","0","Units",,,23.359245,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2008","2008","PC","Percentage","0","Units",,,22.547911,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2009","2009","PC","Percentage","0","Units",,,22.057972,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2010","2010","PC","Percentage","0","Units",,,22.282927,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2011","2011","PC","Percentage","0","Units",,,22.272928,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2012","2012","PC","Percentage","0","Units",,,22.952915,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2013","2013","PC","Percentage","0","Units",,,23.103308,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2014","2014","PC","Percentage","0","Units",,,23.355111,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2015","2015","PC","Percentage","0","Units",,,24.068137,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2016","2016","PC","Percentage","0","Units",,,24.308207,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2017","2017","PC","Percentage","0","Units",,,24.356725,,
"AUS","Australia","100","100","COMB_GOV","Combined central and sub-central government","2018","2018","PC","Percentage","0","Units",,,24.645486,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2000","2000","PC","Percentage","0","Units",,,31.399662,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2001","2001","PC","Percentage","0","Units",,,26.657634,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2002","2002","PC","Percentage","0","Units",,,27.550267,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2003","2003","PC","Percentage","0","Units",,,28.687338,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2004","2004","PC","Percentage","0","Units",,,28.765358,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2005","2005","PC","Percentage","0","Units",,,28.070988,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2006","2006","PC","Percentage","0","Units",,,27.517637,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2007","2007","PC","Percentage","0","Units",,,25.506762,,
"AUS","Australia","133","133","COMB_GOV","Combined central and sub-central government","2008","2008","PC","Percentage","0","Units",,,25.420643,,
